,mAbA7batch1-1a_1_C2,mAbA7batch1-1a_2_C2,mAbA9batch3-1_1_C2,mAbA9batch3-1_2_C2,mAbC1batch2-1_2_C2,mAbC1batch2-1_1_C2,mAbC3batch1-2_1_C2,mAbC3batch1-2_2_C2
corona2_1973,0.7941609999100449,1.2601887439928543,1.101245909454908,0.990363483312038,0.4916569945538806,1.2531334211188898,1.1040750204168224,0.6843945510059964
corona2_318,0.7941609999100449,0.0652585691590372,0.3608533084905727,0.13677599173203545,1.0908266928534838,0.21069638100760485,0.2098335643462748,0.407598145841889
corona2_12301,0.7941609999100449,0.2904860583000241,0.2489967429522037,0.990363483312038,0.7082333883176041,0.4838134609766275,0.6790971401627638,0.07596459922211418
corona2_865,0.7941609999100449,0.458379311796606,0.8424411544017152,1.7095040303912152,0.7876840335483495,0.6083174117826194,0.3107905996000666,0.6508154908247751
corona2_3240,0.7936276621035259,1.0558543046146118,1.1857649401730492,0.4117637474154484,0.2290446826394975,0.35720935858220243,0.8957320025100768,1.9207653150319959
corona2_4969,0.7936276621035259,1.9212113693037864,1.1270154878081988,2.0759799796938063,0.4116862356525999,1.7934510259310823,0.4031109232609377,0.9600660628108098
corona2_8140,0.7936276621035259,0.6573844132740073,1.3053102337599751,0.7500225384041579,1.792360370210668,1.3185093708777205,2.5770280428917838,2.5180710781343003
corona2_12170,0.7936276621035259,0.14555777045998708,0.6371815682049515,1.2330770813460128,0.2290446826394975,0.7074511179956956,1.1172069872671273,0.9600660628108098
corona2_2176,0.7922302669628069,1.4729912985459583,0.5225649341738929,1.2634814192915027,1.056619786223703,0.9291845807295708,1.071787435235304,1.5556757970724138
corona2_12438,0.7922302669628069,0.34334143060565536,0.4173829816306793,0.6455086650406197,0.3773540089479343,0.3164443745212177,0.30760774427733123,0.4014198997194695
corona2_7582,0.7922302669628069,2.4413683173900305,2.5231705323096607,1.6513030358257057,1.354509511136826,2.4510541368936494,1.02728927178008,1.3877743287136717
corona2_1285,0.7922302669628069,0.6796064070701214,0.4513508656867936,0.5773866041429672,0.4163243460993351,0.9291845807295708,1.071787435235304,0.3661058737578983
corona2_6847,0.7922302669628069,0.8831635560640344,1.6277512471412297,1.2634814192915027,0.6837348824757928,1.3397591178816108,0.8544429068548278,0.4014198997194695
corona2_1436,0.7922302669628069,1.28536789184181,1.3176854431323564,1.1395608784967262,0.7842793627571475,0.6124460971182268,1.02728927178008,0.18601761758912266
corona2_1787,0.79180643413826,0.8931754985829159,1.0858290557333563,0.7706937237070063,0.8782712685067356,1.0798373357381046,1.1970523615688442,0.4777793671602308
corona2_10030,0.79180643413826,0.7002686397692396,0.4686438372694445,1.1962640600569117,0.09290306903843217,0.8898664288183872,0.804120672776228,0.5656674988295018
corona2_2315,0.7907527078781187,1.0144266366546473,0.21730306761257276,0.3131782167171252,0.20209924098100604,0.24012202480395475,0.5947328049550689,0.1877518237080493
corona2_4188,0.7907527078781187,0.7700781692976475,0.5305874437184611,0.9477806735811972,0.8359191294961186,0.6863182035432507,1.2701543235198152,1.4412191600672717
corona2_11204,0.7896152844500735,0.4152868568815996,1.3359063619051834,0.8473957796129828,0.7318202135828931,0.7847707810840496,1.0855282326881253,0.5764856871495667
corona2_8026,0.7881366617357038,0.5792512734589699,0.6007184942818917,0.6902622612936133,0.4914018906171062,0.9265154169898392,0.09602716470245796,0.2754122329351907
corona2_5855,0.7881305986766953,0.634013121963496,0.7117934018862379,0.6077860403013048,1.841449445636041,0.5419085831332086,0.9765430743967746,0.8708651869198619
corona2_10856,0.7881305986766953,1.0866883445956,1.09813833159637,1.2319283747615373,1.2265876136485236,1.3180930955026224,0.4829844389555704,0.5313446395410415
corona2_4899,0.7881305986766953,1.4971501202904205,0.8341925780463487,0.4528644163887819,0.5624690064971007,1.1655447242134347,0.5866862063007938,1.3139851231936055
corona2_463,0.7881305986766953,0.547247738585028,1.0075415467102076,1.0743310508399564,0.4786296103651194,0.5042980233449033,0.2995790592988892,0.07153712166041126
corona2_5628,0.7881305986766953,0.35607211629797925,1.238457644532031,0.4825087929677225,0.5624690064971007,0.7888729803907437,0.8534189452053843,1.1603243853048004
corona2_12083,0.7881305986766953,0.8234018497720539,0.4560157711409281,0.22200333881098588,0.8457890085722364,0.9712514807868738,0.8134525819762298,0.6515098446223456
corona2_7066,0.7855765726378984,0.28677841601915016,0.8799641743187991,0.6523642426909806,1.1789717297019056,0.6952574859565646,1.0382676570223448,0.5413398770095912
corona2_3182,0.7855765726378984,0.07223106905779983,0.6386696326353537,0.18653015624737676,0.3095590993855102,0.7891789329166033,0.5957717692550512,0.09628847492448764
corona2_12072,0.7847354124058287,0.6556705919796015,0.5395224550581872,0.3818573118313958,0.9613505223572636,1.3482856116728243,0.6915080823875632,0.5192809396599154
corona2_6054,0.7847354124058287,1.236504799503715,0.4537791234550314,0.7345274184577394,0.8967198796595229,1.1633301748732867,0.8381996052775199,0.4715023760866752
corona2_10396,0.7847354124058287,1.236504799503715,1.4339845571401928,0.5298210289777036,0.8967198796595229,1.103233290629864,0.9916542613215864,1.6544549079494302
corona2_9660,0.7847354124058287,0.8979988576830162,1.6736436154507974,1.3345661456677318,0.2240151355915423,0.37756750868472905,0.6443559301234937,1.6544549079494302
corona2_10446,0.7847354124058287,0.7733120072157031,0.7755738962241672,0.8213268919446225,0.4899308330405897,0.16510601713500686,0.2729263966587714,0.16165851272455994
corona2_12147,0.7847354124058287,1.0968629135946928,1.9205598773981816,2.6776879544359544,1.522058684449488,1.103233290629864,0.5090084014992325,0.8374008338642634
corona2_11657,0.7847354124058287,1.1660208380432118,1.4339845571401928,0.8213268919446225,0.8335382673495624,1.0439859084873389,1.0971286772572226,1.3245577699974072
corona2_12793,0.7847354124058287,0.7733120072157031,0.6777554908160106,0.4913502975853027,1.2328603140055767,1.2242319829426511,0.4661695090686059,1.135117727782574
corona2_12295,0.7847354124058287,0.2330423219195491,0.8260093141994753,0.08388296817677064,0.3024237007323359,1.0439859084873389,0.3843975959793086,0.5192809396599154
corona2_12154,0.7847014548925524,0.6795416447232998,1.1217804039087615,1.3596781373578073,1.628532129248124,0.8763861622319926,1.347495735559071,1.1020558328443737
corona2_4539,0.7847014548925524,1.520228964876498,1.3991711101247726,2.02368377806168,2.3290944550496886,1.5018725867894804,0.9308318760275659,2.2658060825126736
corona2_6457,0.7847014548925524,1.0166774788684898,1.2121819612131768,0.7678235787698461,1.058978008467641,0.6278719036529578,0.8144215325775179,1.552481335917926
corona2_12725,0.7847014548925524,0.7702937304960822,0.5264005344241458,0.401379496199205,0.8063357346063887,0.4804335396964357,1.4795100239086314,0.5462047228053529
corona2_10008,0.7836712570458123,0.2965283577381717,0.4830131275789634,0.6977492314541477,0.4259691741124628,1.0212306717046598,0.2681106591269679,0.5257199996032431
corona2_2626,0.7835925949460198,0.7101239042487284,0.6474723140913702,1.1475665278275526,0.3827591446820263,0.8157974997330386,0.7729859467775791,0.1418475851285736
corona2_10854,0.7817926706819172,0.9538453646198428,0.8540897675523111,0.5150602858036035,0.5977690120592063,0.7514173115656725,1.6697193577887877,0.3326657664162781
corona2_10905,0.7817926706819172,0.6379530099760617,0.7019393969305364,0.7267965824134135,0.81669422226993,0.5618641855535423,1.4531901775302358,0.5245630552290269
corona2_6443,0.7817926706819172,1.5421904456228197,1.7005552831682265,1.7620431674709858,1.0607273640093655,1.0493086311649755,1.1221677425666208,0.7506558592083138
corona2_4454,0.7817926706819172,0.4465843091914045,0.5284164360767832,0.1679084261957554,0.15580086152095604,0.04860496190321066,0.3913924534166921,0.5964593310053405
corona2_5754,0.7817926706819172,1.1560990286452528,1.2327296856970418,0.3322959158668219,0.81669422226993,1.3781394020250244,0.639655552461494,0.5964593310053405
corona2_605,0.7817926706819172,0.6379530099760617,0.7766337488391087,0.5150602858036035,0.7258794322864072,0.2815101155444906,0.3110390071362966,0.4900214019168576
corona2_5786,0.7817926706819172,1.1041874727502194,0.5615207710401825,1.4046129113656654,1.8475449319348072,0.5980367065950434,1.003917986487388,2.100923020432344
corona2_9696,0.7802992006534133,0.7568482415990198,0.017788594026481343,0.30155950658016084,0.7781592127340835,0.44913100947283385,0.754661852783361,0.8011426868070841
corona2_7552,0.7799790267105267,0.5827272571040527,0.11464095302683767,0.4008962213838776,0.3583264799165737,0.3208373503833521,0.04990001655811298,0.2531182607114835
corona2_6438,0.7799790267105267,1.1038182320856036,0.7733434720242442,0.9331636782462396,1.373935119288654,1.1801711152781351,0.2781720181070106,0.3456505605387621
corona2_9105,0.7799790267105267,0.4508788151316394,0.4894080672271248,0.267074570061341,0.12479839258147653,0.5217819623610404,0.09673341999544872,0.7273480787574409
corona2_6052,0.7799790267105267,0.4759436591354088,0.2182956572750922,0.5586019556434871,1.1371139975888562,0.24697301180289274,0.6381882899090162,0.3069432201083829
corona2_9817,0.7799790267105267,0.528048658344233,0.950543401203992,0.8826064010982859,0.8480225864761685,0.8859230371904159,0.9369342656917574,1.1142950742823898
corona2_9646,0.7792887523980055,0.5255380509014983,0.8070194326471011,1.1184112123193857,1.3188837932344828,0.8736801801797449,0.5523513252732225,0.2471136256989805
corona2_13044,0.7792887523980055,0.8074659268610335,1.041929440579904,0.6297855057472278,1.5363769028700172,1.0855806785423314,1.2674541905473908,0.5729765719545823
corona2_4614,0.7792887523980055,0.2734854406276576,0.305013766850038,0.8145181587334067,0.22250640250055004,0.3796848935473455,0.15728249737464178,0.7570398813364059
corona2_687,0.7792887523980055,1.0387364784136357,1.3404567104055207,0.9125663367177512,0.6139866318163256,1.041963938139047,1.7643314447587914,0.7570398813364059
corona2_7335,0.7792887523980055,0.7216341334481939,0.595221467335754,0.462751677525915,0.7385392137564838,0.5368639328457994,1.1886070016042625,0.3514720422384696
corona2_9974,0.7792887523980055,0.4896988000532258,1.2527414816307236,2.451319125984284,0.9184222372124026,1.3120475094703303,1.72156959315741,0.9173514054247324
corona2_293,0.7792887523980055,1.137414612171227,0.6630075302213878,0.41160309160103575,0.3630119480310016,0.5368639328457994,1.307354074223602,1.0442681531354785
corona2_2908,0.7781586698698206,0.7593896561379108,0.2739451647533493,0.6433452300075977,0.6650895343171436,0.8853240414539785,0.7833672931021977,0.531159072303519
corona2_1236,0.7779287664533104,1.3385190088859642,0.4582078532502655,0.7624845106710306,0.8417901464349846,0.8135305025515128,1.1824731320915631,1.2392247550397593
corona2_4191,0.7779287664533104,0.3262093336215052,0.21919769662315472,0.3889567946436711,0.4650449901451783,1.6236102227434226,0.4439708995637454,0.5843444023162078
corona2_4950,0.7779287664533104,0.6549517291088884,1.6147000814497374,0.1202297455413395,0.5640063403224636,0.5681749023411898,1.3388275803046965,0.5843444023162078
corona2_12027,0.7771939960454464,0.8002257111654474,0.08385030821481927,0.20174739127536034,0.3062250966806755,0.28132170948076674,0.7911431238691509,0.7553290010931963
corona2_2232,0.7770995897410071,0.5671160185644916,0.2248331359760475,0.30306445587420305,0.4479460834045809,0.4221566661704216,0.3698166267822544,0.2429562195429795
corona2_5616,0.7770995897410071,1.4752095704852433,1.4450377163957957,1.1320977397688563,0.9250935297031524,0.3384139187556877,1.328056984459074,1.0395833982980944
corona2_2741,0.7770995897410071,0.3690279494993193,0.6276116178749367,0.6846624359269902,0.5535549341192326,0.5465719968214775,0.4216188995027607,0.3419778500498588
corona2_441,0.7770995897410071,0.192184354375364,0.5634845156270091,0.3691327336121612,0.7505696036923796,0.19811572984364714,0.7508024314236028,0.3157053906552609
corona2_7152,0.7770995897410071,0.3991908813459433,0.5325132164260604,1.1665617856363741,0.196334695365276,0.451939364700346,0.7839134632386162,0.4565343100127727
corona2_10311,0.7770995897410071,0.7206255107554788,0.2672546135684842,0.6556225439053125,0.7091979997793021,0.451939364700346,0.3953669377596021,0.3157053906552609
corona2_6259,0.7766462157856453,0.7416747575080921,0.1219435195180397,0.6733992691873044,0.7538129172224635,0.7799892533013569,0.6874890256799134,0.7199964540531126
corona2_2631,0.7763375906199866,0.6704101476145432,0.6120257913298729,1.0368025172323432,0.6179621468030323,0.4239823275458159,0.3879073088121952,0.6594386679272171
corona2_10052,0.7763375906199866,0.4866542251506459,0.31510454881204586,0.1869522291729046,0.6755579039816338,0.4239823275458159,0.7373986984884029,0.4522027943440384
corona2_5051,0.7762224713088184,0.7659467280184229,0.009416053575523895,0.07728466423129365,0.2111328096544706,0.11617639122914945,0.7550321330276388,0.7584880693448849
corona2_11652,0.7752395543760309,0.720813470458744,0.009894913351082243,0.10632623014018584,0.16984494499222322,0.1385823217668916,0.7396616604477063,0.7917640121666706
corona2_5605,0.7751540022779878,0.7994341057771303,0.6267166963119142,0.6522057135491237,0.8031320761174245,0.326768593434664,0.7540867176996232,0.9562162112353134
corona2_12412,0.7751540022779878,0.6812765714495149,1.209239379337287,1.2126114647828388,1.1135005412205232,1.2381507495620971,0.8183839966189608,1.241114478826533
corona2_12899,0.7751540022779878,1.0585609246378491,1.4170587874433331,0.6802441606578212,0.9315106680095652,0.2784555082616707,0.601338894656856,1.0753982776406912
corona2_5420,0.7748977671612245,0.7661589702590206,0.016332477732753634,0.13602131360971445,0.3119013760506177,0.13167567336912364,0.6979736519286953,0.7316916346741561
corona2_11375,0.7745654812487263,0.7397807141258773,0.006939242890945954,0.16471717996621327,0.271210704540264,0.16604513609479832,0.8162346658124254,0.7411018580484191
corona2_8191,0.7741861897421672,0.6361140811941018,0.6673462793902065,0.1881960445061744,0.7013412092176592,0.5941491870756341,0.4472203525853769,0.3911058723650863
corona2_12774,0.7726409468089785,0.12770549888721694,0.05324761567794371,0.3954661987512289,0.5354957519320303,0.18402328205926605,0.04628949209140554,0.4272677499706033
corona2_10154,0.7726409468089785,0.5094408328559394,1.5078971265406838,1.120089734325404,0.35917854842431,0.9644240797912575,0.32168734486697736,1.8221460401159728
corona2_5189,0.7726409468089785,0.55620681319195,0.9380063154098454,0.3645410760016927,0.35917854842431,0.8118152257534527,0.7027021930587531,0.4680488606659313
corona2_4702,0.7726409468089785,1.2366902442864989,1.3990273341527977,1.077144355261821,1.4077345949993891,1.7039550942384638,1.8841896800347495,1.5750018149180187
corona2_2170,0.7726409468089785,1.2366902442864989,0.8902190662268332,0.9924796511021544,2.0370554343241114,1.2355511919581037,0.7897718536162679,0.9455027588299424
corona2_5427,0.7717772618684338,0.4842264509353053,0.2925077660147393,0.4070492179028947,0.6351059765696456,0.3294793365643313,1.1399957122966855,0.4168512588696397
corona2_7197,0.7717397626849788,0.6812641441291103,0.4520634218538816,0.15704796330721485,1.3860241289761146,0.4636922953255472,0.4545196720906736,0.4323168686368383
corona2_10711,0.7702631129236748,1.0221903486119015,0.4120171048513855,0.9421195693729321,0.7191729622127554,0.5807544360288159,0.5207016288869304,0.43104940389872826
corona2_10799,0.7702631129236748,0.583031211244587,0.7772189062976163,0.15352975606198455,0.3195067351900485,0.44117858136658505,0.036979517930650234,0.43104940389872826
corona2_9723,0.7698414969009197,0.7453913997294713,0.01257369949111711,0.215740776759488,0.2939559662245401,0.1972502639463248,0.7930147871360741,0.8104360893059317
corona2_7304,0.7688222881260712,0.36268225253521214,0.7420798828916423,0.7680973253989529,0.6610304161251604,0.6174482527837589,0.4367316042834723,0.19253492809670425
